date,Ask
2022-03-23 17:55:30.392,4476.28
2022-03-23 17:55:31.011,4476.33
2022-03-23 17:55:31.425,4476.32
2022-03-23 17:55:31.965,4476.31
2022-03-23 17:55:32.444,4476.02
2022-03-23 17:55:32.835,4475.81
2022-03-23 17:55:33.499,4475.57
2022-03-23 17:55:36.987,4475.34
2022-03-23 17:55:37.869,4475.32
2022-03-23 17:55:38.878,4475.37
2022-03-23 17:55:41.357,4475.33
2022-03-23 17:55:42.010,4475.36
2022-03-23 17:55:42.444,4475.33
2022-03-23 17:55:43.019,4475.34
2022-03-23 17:55:43.149,4475.35
2022-03-23 17:55:44.893,4475.32
2022-03-23 17:55:46.871,4475.32
2022-03-23 17:55:47.428,4475.32
2022-03-23 17:55:48.030,4475.33
2022-03-23 17:55:50.029,4475.34
2022-03-23 17:55:50.500,4475.37
2022-03-23 17:55:51.985,4475.07
2022-03-23 17:55:52.405,4475.11
2022-03-23 17:55:52.870,4475.08
2022-03-23 17:55:53.473,4475.47
2022-03-23 17:55:56.626,4475.33
2022-03-23 17:55:57.463,4475.34
2022-03-23 17:55:58.863,4475.35
2022-03-23 17:55:59.443,4475.33
2022-03-23 17:55:59.872,4475.35
2022-03-23 17:56:00.515,4475.57
2022-03-23 17:56:01.023,4475.49
2022-03-23 17:56:01.487,4475.6
2022-03-23 17:56:01.884,4475.6
2022-03-23 17:56:02.344,4475.51
2022-03-23 17:56:02.788,4475.56
2022-03-23 17:56:03.782,4475.49
2022-03-23 17:56:05.009,4475.35
2022-03-23 17:56:05.517,4475.3
2022-03-23 17:56:05.790,4475.33
2022-03-23 17:56:06.495,4475.33
2022-03-23 17:56:07.169,4475.57
2022-03-23 17:56:08.487,4475.31
2022-03-23 17:56:09.025,4475.31
2022-03-23 17:56:09.417,4475.35
2022-03-23 17:56:11.799,4475.32
2022-03-23 17:56:12.953,4475.34
2022-03-23 17:56:14.025,4475.59
2022-03-23 17:56:14.375,4475.84
2022-03-23 17:56:15.510,4475.84
2022-03-23 17:56:15.986,4475.77
2022-03-23 17:56:17.015,4475.35
2022-03-23 17:56:17.777,4475.6
2022-03-23 17:56:19.497,4475.82
2022-03-23 17:56:19.681,4475.85
2022-03-23 17:56:20.234,4475.83
2022-03-23 17:56:23.979,4476.08
2022-03-23 17:56:24.286,4476.09
2022-03-23 17:56:25.527,4476.57
2022-03-23 17:56:25.810,4476.6
2022-03-23 17:56:26.816,4476.58
2022-03-23 17:56:27.281,4476.59
2022-03-23 17:56:28.751,4476.58
2022-03-23 17:56:29.398,4476.57
2022-03-23 17:56:29.978,4476.56
2022-03-23 17:56:30.461,4476.58
2022-03-23 17:56:30.780,4476.59
2022-03-23 17:56:31.985,4476.57
2022-03-23 17:56:32.226,4476.57
2022-03-23 17:56:32.933,4476.61
2022-03-23 17:56:33.452,4476.59
2022-03-23 17:56:36.971,4476.59
2022-03-23 17:56:37.451,4476.57
2022-03-23 17:56:38.388,4476.35
2022-03-23 17:56:38.968,4476.36
2022-03-23 17:56:39.867,4476.57
2022-03-23 17:56:40.479,4476.33
2022-03-23 17:56:40.949,4476.09
2022-03-23 17:56:41.957,4476.07
2022-03-23 17:56:43.956,4476.1
2022-03-23 17:56:46.004,4476.33
2022-03-23 17:56:46.810,4476.35
2022-03-23 17:56:47.836,4476.37
2022-03-23 17:56:48.498,4476.33
2022-03-23 17:56:48.789,4476.3
2022-03-23 17:56:49.487,4476.37
2022-03-23 17:56:49.775,4476.32
2022-03-23 17:56:50.295,4476.08
2022-03-23 17:56:50.819,4476.09
2022-03-23 17:56:52.831,4476.06
2022-03-23 17:56:53.644,4476.1
2022-03-23 17:56:55.451,4476.11
2022-03-23 17:56:56.513,4476.32
2022-03-23 17:56:58.467,4476.35
2022-03-23 17:56:58.895,4476.57
2022-03-23 17:56:59.731,4476.55
2022-03-23 17:57:01.490,4476.59
2022-03-23 17:57:01.867,4476.57
2022-03-23 17:57:02.970,4476.54
2022-03-23 17:57:03.437,4476.54
2022-03-23 17:57:03.782,4476.57
2022-03-23 17:57:04.397,4476.58
2022-03-23 17:57:04.762,4476.56
2022-03-23 17:57:06.005,4476.52
2022-03-23 17:57:06.444,4476.59
2022-03-23 17:57:06.993,4476.85
2022-03-23 17:57:07.394,4476.77
2022-03-23 17:57:07.985,4476.83
2022-03-23 17:57:08.322,4476.57
2022-03-23 17:57:08.750,4476.59
2022-03-23 17:57:09.248,4476.57
2022-03-23 17:57:11.006,4476.34
2022-03-23 17:57:12.467,4476.6
2022-03-23 17:57:12.841,4476.58
2022-03-23 17:57:13.479,4476.59
2022-03-23 17:57:13.935,4476.58
2022-03-23 17:57:15.437,4476.38
2022-03-23 17:57:15.998,4476.36
2022-03-23 17:57:16.446,4476.3
2022-03-23 17:57:18.500,4476.08
2022-03-23 17:57:19.268,4475.82
2022-03-23 17:57:23.899,4475.62
2022-03-23 17:57:24.343,4475.58
2022-03-23 17:57:25.028,4475.33
2022-03-23 17:57:25.386,4475.32
2022-03-23 17:57:26.450,4475.58
2022-03-23 17:57:26.859,4475.6
2022-03-23 17:57:27.895,4475.42
2022-03-23 17:57:28.838,4475.36
2022-03-23 17:57:29.689,4475.33
2022-03-23 17:57:30.459,4475.33
2022-03-23 17:57:31.027,4475.35
2022-03-23 17:57:31.281,4475.33
2022-03-23 17:57:33.018,4475.4
2022-03-23 17:57:33.923,4475.32
2022-03-23 17:57:34.470,4475.32
2022-03-23 17:57:35.531,4475.41
2022-03-23 17:57:35.823,4475.33
2022-03-23 17:57:36.890,4475.36
2022-03-23 17:57:38.495,4475.81
2022-03-23 17:57:39.399,4475.85
2022-03-23 17:57:40.012,4475.84
2022-03-23 17:57:40.975,4475.83
2022-03-23 17:57:41.466,4475.84
2022-03-23 17:57:42.850,4475.85
2022-03-23 17:57:43.466,4475.81
2022-03-23 17:57:43.668,4475.61
2022-03-23 17:57:44.529,4475.62
2022-03-23 17:57:44.752,4475.58
2022-03-23 17:57:45.740,4475.61
2022-03-23 17:57:47.432,4475.58
2022-03-23 17:57:47.935,4475.59
2022-03-23 17:57:48.149,4475.56
2022-03-23 17:57:50.384,4475.35
2022-03-23 17:57:50.840,4475.34
2022-03-23 17:57:51.365,4475.34
2022-03-23 17:57:52.924,4475.33
2022-03-23 17:57:53.465,4475.32
2022-03-23 17:57:53.923,4475.33
2022-03-23 17:57:54.500,4475.33
2022-03-23 17:57:54.938,4475.33
2022-03-23 17:57:55.361,4475.34
2022-03-23 17:57:55.743,4475.33
2022-03-23 17:57:57.209,4475.35
2022-03-23 17:57:58.501,4475.63
2022-03-23 17:57:58.859,4475.6
2022-03-23 17:57:59.485,4475.82
2022-03-23 17:57:59.883,4475.67
2022-03-23 17:58:00.456,4475.6
2022-03-23 17:58:00.963,4475.59
2022-03-23 17:58:01.111,4475.6
2022-03-23 17:58:02.475,4475.58
2022-03-23 17:58:02.730,4475.58
2022-03-23 17:58:03.825,4475.84
2022-03-23 17:58:04.351,4475.82
2022-03-23 17:58:06.936,4475.58
2022-03-23 17:58:10.017,4475.81
2022-03-23 17:58:10.946,4475.76
2022-03-23 17:58:11.375,4475.76
2022-03-23 17:58:11.792,4475.84
2022-03-23 17:58:13.481,4476.29
2022-03-23 17:58:14.953,4476.59
2022-03-23 17:58:15.449,4476.61
2022-03-23 17:58:16.391,4476.59
2022-03-23 17:58:16.871,4476.84
2022-03-23 17:58:17.893,4476.76
2022-03-23 17:58:20.641,4476.61
2022-03-23 17:58:21.523,4476.63
2022-03-23 17:58:21.788,4476.62
2022-03-23 17:58:22.158,4476.6
2022-03-23 17:58:22.855,4476.59
2022-03-23 17:58:23.975,4476.84
2022-03-23 17:58:25.161,4476.84
2022-03-23 17:58:26.027,4476.85
2022-03-23 17:58:26.183,4476.82
2022-03-23 17:58:28.001,4476.61
2022-03-23 17:58:28.457,4476.61
2022-03-23 17:58:30.032,4476.62
2022-03-23 17:58:30.512,4476.62
2022-03-23 17:58:34.789,4476.8
2022-03-23 17:58:38.021,4476.61
2022-03-23 17:58:38.747,4476.84
2022-03-23 17:58:39.517,4477.33
2022-03-23 17:58:40.488,4477.32
2022-03-23 17:58:41.410,4477.11
2022-03-23 17:58:42.706,4477.08
2022-03-23 17:58:43.877,4477.12
2022-03-23 17:58:44.227,4477.09
2022-03-23 17:58:45.298,4477.08
2022-03-23 17:58:45.851,4476.83
2022-03-23 17:58:47.027,4476.83
2022-03-23 17:58:47.297,4476.84
2022-03-23 17:58:48.026,4476.85
2022-03-23 17:58:48.495,4476.82
2022-03-23 17:58:48.845,4476.86
2022-03-23 17:58:50.795,4477.09
2022-03-23 17:58:52.233,4477.36
2022-03-23 17:58:53.365,4477.3
2022-03-23 17:58:55.019,4477.33
2022-03-23 17:58:55.374,4477.1
2022-03-23 17:58:55.821,4477.08
2022-03-23 17:58:58.657,4477.11
2022-03-23 17:58:59.494,4477.1
2022-03-23 17:58:59.926,4477.09
2022-03-23 17:59:00.438,4476.58
2022-03-23 17:59:00.998,4476.58
2022-03-23 17:59:01.532,4476.33
2022-03-23 17:59:02.023,4476.16
2022-03-23 17:59:03.474,4476.16
2022-03-23 17:59:04.520,4476.32
2022-03-23 17:59:04.739,4476.33
2022-03-23 17:59:05.264,4476.14
2022-03-23 17:59:05.969,4476.08
2022-03-23 17:59:06.481,4476.1
2022-03-23 17:59:07.495,4476.6
2022-03-23 17:59:07.851,4476.08
2022-03-23 17:59:08.982,4476.1
2022-03-23 17:59:09.358,4476.33
2022-03-23 17:59:11.430,4476.34
2022-03-23 17:59:11.905,4476.3
2022-03-23 17:59:12.461,4476.33
2022-03-23 17:59:12.935,4476.33
2022-03-23 17:59:13.382,4476.35
2022-03-23 17:59:13.947,4476.6
2022-03-23 17:59:14.502,4476.58
2022-03-23 17:59:14.898,4476.59
2022-03-23 17:59:16.022,4476.56
2022-03-23 17:59:16.652,4476.59
2022-03-23 17:59:17.849,4476.58
2022-03-23 17:59:18.485,4476.59
2022-03-23 17:59:19.474,4476.59
2022-03-23 17:59:19.950,4476.57
2022-03-23 17:59:20.765,4476.57
2022-03-23 17:59:21.530,4476.37
2022-03-23 17:59:22.867,4476.55
2022-03-23 17:59:26.511,4476.59
2022-03-23 17:59:26.860,4476.61
2022-03-23 17:59:27.372,4476.6
2022-03-23 17:59:27.751,4476.58
2022-03-23 17:59:30.851,4476.55
2022-03-23 17:59:32.789,4476.34
2022-03-23 17:59:33.759,4476.27
2022-03-23 17:59:37.940,4476.09
2022-03-23 17:59:39.386,4476.09
2022-03-23 17:59:39.879,4476.07
2022-03-23 17:59:40.251,4476.11
2022-03-23 17:59:40.828,4476.35
2022-03-23 17:59:41.510,4476.36
2022-03-23 17:59:42.491,4476.32
2022-03-23 17:59:44.206,4476.1
2022-03-23 17:59:44.758,4476.07
2022-03-23 17:59:47.363,4475.82
2022-03-23 17:59:47.948,4475.84
2022-03-23 17:59:48.931,4475.85
2022-03-23 17:59:49.691,4475.85
2022-03-23 17:59:50.504,4476.17
2022-03-23 17:59:50.668,4476.38
2022-03-23 17:59:54.134,4476.34
2022-03-23 17:59:55.787,4476.62
2022-03-23 17:59:56.830,4476.61
2022-03-23 17:59:57.659,4476.56
2022-03-23 17:59:58.639,4476.61
2022-03-23 17:59:59.879,4476.61
2022-03-23 18:00:00.456,4476.59
2022-03-23 18:00:00.967,4476.85
2022-03-23 18:00:03.001,4476.82
2022-03-23 18:00:03.286,4476.84
2022-03-23 18:00:04.493,4476.84
2022-03-23 18:00:04.772,4476.6
2022-03-23 18:00:05.521,4476.62
2022-03-23 18:00:05.955,4476.62
2022-03-23 18:00:06.481,4476.39
2022-03-23 18:00:07.994,4476.33
2022-03-23 18:00:08.782,4476.36
2022-03-23 18:00:09.423,4476.38
2022-03-23 18:00:10.348,4476.32
2022-03-23 18:00:10.976,4475.58
2022-03-23 18:00:11.401,4475.33
2022-03-23 18:00:12.027,4475.35
2022-03-23 18:00:12.388,4475.1
2022-03-23 18:00:13.027,4475.08
2022-03-23 18:00:13.482,4475.09
2022-03-23 18:00:14.395,4475.6
2022-03-23 18:00:14.990,4475.33
2022-03-23 18:00:16.342,4475.08
2022-03-23 18:00:18.010,4475.11
2022-03-23 18:00:18.430,4475.08
2022-03-23 18:00:20.293,4475.1
2022-03-23 18:00:21.329,4475.08
2022-03-23 18:00:22.488,4475.07
2022-03-23 18:00:22.821,4475.07
2022-03-23 18:00:23.953,4475.07
2022-03-23 18:00:24.501,4474.6
2022-03-23 18:00:25.494,4474.63
2022-03-23 18:00:26.433,4474.57
2022-03-23 18:00:26.856,4474.6
2022-03-23 18:00:27.462,4474.62
2022-03-23 18:00:27.776,4474.55
2022-03-23 18:00:29.487,4474.57
2022-03-23 18:00:30.023,4474.33
2022-03-23 18:00:30.849,4474.08
2022-03-23 18:00:31.393,4473.91
2022-03-23 18:00:31.983,4474.09
2022-03-23 18:00:32.948,4474.06
2022-03-23 18:00:33.271,4474.07
2022-03-23 18:00:33.821,4474.34
2022-03-23 18:00:34.380,4474.59
2022-03-23 18:00:34.984,4474.57
2022-03-23 18:00:35.913,4474.58
2022-03-23 18:00:36.460,4474.07
2022-03-23 18:00:37.497,4474.09
2022-03-23 18:00:38.019,4473.86
2022-03-23 18:00:38.354,4473.84
2022-03-23 18:00:39.822,4473.6
2022-03-23 18:00:40.524,4473.87
2022-03-23 18:00:40.890,4474.09
2022-03-23 18:00:41.481,4474.33
2022-03-23 18:00:42.026,4474.57
2022-03-23 18:00:42.874,4474.36
2022-03-23 18:00:44.027,4474.56
2022-03-23 18:00:44.525,4474.55
2022-03-23 18:00:45.029,4474.6
2022-03-23 18:00:46.767,4475.32
2022-03-23 18:00:48.437,4474.82
2022-03-23 18:00:49.876,4474.57
2022-03-23 18:00:50.324,4474.62
2022-03-23 18:00:51.031,4474.6
2022-03-23 18:00:51.797,4474.56
2022-03-23 18:00:52.985,4474.58
2022-03-23 18:00:53.301,4474.56
2022-03-23 18:00:53.763,4474.6
2022-03-23 18:00:55.167,4474.83
2022-03-23 18:00:55.952,4474.57
2022-03-23 18:00:56.864,4474.58
2022-03-23 18:00:58.295,4474.36
2022-03-23 18:00:58.896,4474.85
2022-03-23 18:00:59.959,4474.9
2022-03-23 18:01:00.508,4474.61
2022-03-23 18:01:01.018,4474.84
2022-03-23 18:01:01.532,4475.11
2022-03-23 18:01:01.882,4475.08
2022-03-23 18:01:02.519,4474.86
2022-03-23 18:01:03.838,4475.06
2022-03-23 18:01:04.890,4474.59
2022-03-23 18:01:05.473,4474.57
2022-03-23 18:01:06.165,4474.56
2022-03-23 18:01:08.363,4474.62
2022-03-23 18:01:09.444,4474.59
2022-03-23 18:01:09.998,4474.58
2022-03-23 18:01:10.276,4474.58
2022-03-23 18:01:10.870,4474.6
2022-03-23 18:01:12.419,4474.59
2022-03-23 18:01:12.947,4474.59
2022-03-23 18:01:13.323,4474.58
2022-03-23 18:01:16.513,4474.83
2022-03-23 18:01:16.889,4474.58
2022-03-23 18:01:17.449,4474.59
2022-03-23 18:01:17.972,4474.57
2022-03-23 18:01:18.460,4474.59
2022-03-23 18:01:19.482,4474.59
2022-03-23 18:01:20.007,4474.84
2022-03-23 18:01:20.499,4474.81
2022-03-23 18:01:20.867,4474.84
2022-03-23 18:01:21.437,4474.84
2022-03-23 18:01:21.742,4474.84
2022-03-23 18:01:22.460,4474.83
2022-03-23 18:01:22.941,4474.83
2022-03-23 18:01:23.339,4474.85
2022-03-23 18:01:23.827,4474.82
2022-03-23 18:01:24.474,4474.87
2022-03-23 18:01:24.775,4474.83
2022-03-23 18:01:25.954,4475.08
2022-03-23 18:01:26.493,4475.07
2022-03-23 18:01:26.841,4474.84
2022-03-23 18:01:27.294,4474.84
2022-03-23 18:01:27.766,4474.84
2022-03-23 18:01:28.477,4474.87
2022-03-23 18:01:28.801,4474.81
2022-03-23 18:01:29.304,4474.85
2022-03-23 18:01:29.837,4475.09
2022-03-23 18:01:30.532,4475.32
2022-03-23 18:01:31.029,4475.11
2022-03-23 18:01:31.515,4475.08
2022-03-23 18:01:32.280,4474.6
2022-03-23 18:01:33.492,4474.58
2022-03-23 18:01:33.829,4474.3
2022-03-23 18:01:34.510,4474.36
2022-03-23 18:01:34.898,4474.6
2022-03-23 18:01:35.481,4474.81
2022-03-23 18:01:35.995,4474.82
2022-03-23 18:01:38.018,4475.07
2022-03-23 18:01:39.479,4475.12
2022-03-23 18:01:39.753,4474.83
2022-03-23 18:01:40.331,4474.85
2022-03-23 18:01:40.974,4474.83
2022-03-23 18:01:41.381,4474.58
2022-03-23 18:01:42.283,4474.71
2022-03-23 18:01:42.838,4475.2
2022-03-23 18:01:45.644,4475.2
2022-03-23 18:01:46.359,4474.85
2022-03-23 18:01:47.470,4474.86
2022-03-23 18:01:48.222,4475.11
2022-03-23 18:01:49.028,4475.11
2022-03-23 18:01:49.991,4475.34
2022-03-23 18:01:51.383,4476.32
2022-03-23 18:01:51.915,4476.58
2022-03-23 18:01:52.445,4476.58
2022-03-23 18:01:52.871,4476.33
2022-03-23 18:01:54.439,4476.52
2022-03-23 18:01:56.471,4476.08
2022-03-23 18:01:56.839,4475.81
2022-03-23 18:01:57.463,4475.61
2022-03-23 18:01:57.827,4475.55
2022-03-23 18:02:00.473,4475.37
2022-03-23 18:02:01.528,4475.62
2022-03-23 18:02:02.440,4475.59
2022-03-23 18:02:02.892,4475.62
2022-03-23 18:02:03.486,4475.33
2022-03-23 18:02:03.757,4475.34
2022-03-23 18:02:05.427,4475.64
2022-03-23 18:02:05.944,4475.6
2022-03-23 18:02:06.522,4475.59
2022-03-23 18:02:06.978,4475.6
2022-03-23 18:02:08.508,4475.84
2022-03-23 18:02:08.981,4475.84
2022-03-23 18:02:09.508,4475.81
2022-03-23 18:02:09.706,4475.85
2022-03-23 18:02:10.672,4476.05
2022-03-23 18:02:11.382,4476.09
2022-03-23 18:02:11.850,4476.07
2022-03-23 18:02:12.490,4476.07
2022-03-23 18:02:12.809,4476.12
2022-03-23 18:02:13.427,4476.07
2022-03-23 18:02:13.813,4476.08
2022-03-23 18:02:14.505,4476.1
2022-03-23 18:02:15.030,4476.08
2022-03-23 18:02:15.850,4476.07
2022-03-23 18:02:17.003,4475.84
2022-03-23 18:02:17.396,4475.83
2022-03-23 18:02:18.412,4475.87
2022-03-23 18:02:19.486,4476.11
2022-03-23 18:02:20.743,4476.08
2022-03-23 18:02:21.436,4476.07
2022-03-23 18:02:21.750,4476.09
2022-03-23 18:02:22.849,4476.08
2022-03-23 18:02:23.497,4476.07
2022-03-23 18:02:25.860,4475.83
2022-03-23 18:02:26.994,4475.87
2022-03-23 18:02:27.499,4475.83
2022-03-23 18:02:28.880,4475.88
2022-03-23 18:02:29.398,4476.09
2022-03-23 18:02:31.960,4476.55
2022-03-23 18:02:32.380,4476.6
2022-03-23 18:02:33.227,4476.57
2022-03-23 18:02:33.867,4476.83
2022-03-23 18:02:34.323,4476.83
2022-03-23 18:02:35.417,4476.83
2022-03-23 18:02:35.740,4476.81
2022-03-23 18:02:36.879,4476.7
2022-03-23 18:02:37.398,4476.71
2022-03-23 18:02:38.490,4476.83
2022-03-23 18:02:39.286,4476.87
2022-03-23 18:02:40.031,4476.83
2022-03-23 18:02:40.381,4476.84
2022-03-23 18:02:40.875,4476.85
2022-03-23 18:02:41.420,4476.85
2022-03-23 18:02:41.778,4477.08
2022-03-23 18:02:43.513,4477.08
2022-03-23 18:02:43.751,4477.09
2022-03-23 18:02:44.220,4477.08
2022-03-23 18:02:45.027,4477.09
2022-03-23 18:02:45.223,4477.1
2022-03-23 18:02:45.989,4477.08
2022-03-23 18:02:46.529,4477.09
2022-03-23 18:02:47.431,4477.09
2022-03-23 18:02:47.823,4477.34
2022-03-23 18:02:48.509,4477.09
2022-03-23 18:02:48.765,4477.09
2022-03-23 18:02:49.260,4477.17
2022-03-23 18:02:49.718,4477.09
2022-03-23 18:02:50.731,4476.83
2022-03-23 18:02:51.347,4476.8
2022-03-23 18:02:54.296,4476.58
2022-03-23 18:02:57.445,4476.59
2022-03-23 18:02:57.811,4476.6
2022-03-23 18:02:58.702,4476.57
2022-03-23 18:03:00.454,4476.08
2022-03-23 18:03:00.939,4476.1
2022-03-23 18:03:01.471,4475.82
2022-03-23 18:03:01.718,4475.87
2022-03-23 18:03:02.488,4475.88
2022-03-23 18:03:02.749,4475.83
2022-03-23 18:03:04.260,4475.84
2022-03-23 18:03:06.941,4475.84
2022-03-23 18:03:07.491,4476.08
2022-03-23 18:03:09.910,4475.86
2022-03-23 18:03:10.518,4475.86
2022-03-23 18:03:10.864,4475.86
2022-03-23 18:03:11.295,4475.83
2022-03-23 18:03:11.809,4475.86
2022-03-23 18:03:12.503,4476.11
2022-03-23 18:03:13.025,4476.07
2022-03-23 18:03:13.346,4476.07
2022-03-23 18:03:14.027,4476.08
2022-03-23 18:03:14.268,4476.1
2022-03-23 18:03:15.496,4476.6
2022-03-23 18:03:15.865,4476.84
2022-03-23 18:03:16.344,4476.84
2022-03-23 18:03:16.829,4476.81
2022-03-23 18:03:17.425,4476.82
2022-03-23 18:03:17.949,4476.84
2022-03-23 18:03:18.508,4476.84
2022-03-23 18:03:18.993,4477.09
2022-03-23 18:03:19.278,4477.09
2022-03-23 18:03:20.096,4477.07
2022-03-23 18:03:20.882,4477.09
2022-03-23 18:03:21.403,4477.09
2022-03-23 18:03:21.852,4477.31
2022-03-23 18:03:22.455,4477.31
2022-03-23 18:03:25.008,4477.31
2022-03-23 18:03:25.473,4477.34
2022-03-23 18:03:26.502,4477.35
2022-03-23 18:03:26.979,4477.35
2022-03-23 18:03:27.836,4477.34
2022-03-23 18:03:29.786,4477.35
2022-03-23 18:03:30.801,4477.1
2022-03-23 18:03:31.445,4477.06
2022-03-23 18:03:32.018,4476.83
2022-03-23 18:03:32.488,4476.81
2022-03-23 18:03:32.773,4476.84
2022-03-23 18:03:34.998,4477.08
2022-03-23 18:03:35.438,4477.09
2022-03-23 18:03:35.979,4477.07
2022-03-23 18:03:36.391,4477.07
2022-03-23 18:03:37.890,4476.86
2022-03-23 18:03:38.454,4476.83
2022-03-23 18:03:39.652,4476.83
2022-03-23 18:03:40.526,4477.07
2022-03-23 18:03:41.346,4477.06
2022-03-23 18:03:43.031,4477.08
2022-03-23 18:03:44.005,4477.08
2022-03-23 18:03:44.978,4477.09
2022-03-23 18:03:45.168,4477.06
2022-03-23 18:03:46.413,4477.1
2022-03-23 18:03:46.989,4477.05
2022-03-23 18:03:47.281,4477.09
2022-03-23 18:03:48.495,4477.06
2022-03-23 18:03:48.826,4477.07
2022-03-23 18:03:49.857,4477.04
2022-03-23 18:03:50.957,4476.84
2022-03-23 18:03:51.415,4476.84
2022-03-23 18:03:51.832,4476.65
2022-03-23 18:03:52.866,4476.5
2022-03-23 18:03:53.444,4476.58
2022-03-23 18:03:53.978,4476.34
2022-03-23 18:03:55.277,4476.57
2022-03-23 18:03:56.853,4476.37
2022-03-23 18:03:57.397,4476.37
2022-03-23 18:03:57.800,4476.34
2022-03-23 18:03:59.875,4476.34
2022-03-23 18:04:00.526,4476.34
2022-03-23 18:04:00.979,4476.34
2022-03-23 18:04:01.377,4476.32
2022-03-23 18:04:02.421,4476.26
2022-03-23 18:04:02.879,4476.36
2022-03-23 18:04:03.487,4476.35
2022-03-23 18:04:05.144,4476.32
2022-03-23 18:04:05.917,4476.06
2022-03-23 18:04:06.791,4476.15
2022-03-23 18:04:07.448,4476.09
2022-03-23 18:04:07.755,4476.34
2022-03-23 18:04:08.351,4476.59
2022-03-23 18:04:09.000,4477.07
2022-03-23 18:04:09.302,4477.1
2022-03-23 18:04:10.968,4477.34
2022-03-23 18:04:11.403,4477.33
2022-03-23 18:04:12.018,4477.34
2022-03-23 18:04:12.395,4477.32
2022-03-23 18:04:12.992,4477.35
2022-03-23 18:04:13.240,4477.32
2022-03-23 18:04:14.031,4477.09
2022-03-23 18:04:14.258,4477.1
2022-03-23 18:04:14.793,4477.1
2022-03-23 18:04:15.731,4477.12
2022-03-23 18:04:16.451,4476.83
2022-03-23 18:04:17.712,4476.84
2022-03-23 18:04:18.508,4476.82
2022-03-23 18:04:18.871,4476.81
2022-03-23 18:04:19.297,4476.82
2022-03-23 18:04:20.164,4476.59
2022-03-23 18:04:21.185,4476.81
2022-03-23 18:04:22.367,4476.82
2022-03-23 18:04:23.170,4476.85
2022-03-23 18:04:23.927,4477.1
2022-03-23 18:04:24.397,4477.3
2022-03-23 18:04:24.951,4477.35
2022-03-23 18:04:25.399,4477.35
2022-03-23 18:04:26.489,4477.08
2022-03-23 18:04:26.898,4477.08
2022-03-23 18:04:27.470,4476.88
2022-03-23 18:04:27.870,4477.09
2022-03-23 18:04:28.425,4477.08
2022-03-23 18:04:29.024,4477.07
2022-03-23 18:04:29.395,4477.1
2022-03-23 18:04:30.025,4477.08
2022-03-23 18:04:30.331,4477.07
2022-03-23 18:04:30.711,4477.09
2022-03-23 18:04:31.224,4477.06
2022-03-23 18:04:32.474,4476.83
2022-03-23 18:04:33.944,4476.85
2022-03-23 18:04:34.403,4476.81
2022-03-23 18:04:34.874,4476.83
2022-03-23 18:04:35.386,4476.83
2022-03-23 18:04:36.029,4476.59
2022-03-23 18:04:36.391,4476.42
2022-03-23 18:04:38.920,4476.42
2022-03-23 18:04:39.508,4476.6
2022-03-23 18:04:39.988,4476.59
2022-03-23 18:04:40.290,4476.57
2022-03-23 18:04:41.362,4476.6
2022-03-23 18:04:42.525,4476.61
2022-03-23 18:04:42.962,4476.82
2022-03-23 18:04:43.365,4476.59
2022-03-23 18:04:45.999,4476.57
2022-03-23 18:04:46.167,4476.59
2022-03-23 18:04:46.779,4476.6
2022-03-23 18:04:48.269,4476.85
2022-03-23 18:04:48.808,4476.81
2022-03-23 18:04:50.797,4476.83
2022-03-23 18:04:51.338,4476.83
2022-03-23 18:04:54.200,4476.65
2022-03-23 18:04:54.813,4476.6
2022-03-23 18:04:55.647,4476.61
2022-03-23 18:04:56.980,4476.57
2022-03-23 18:04:57.731,4476.57
2022-03-23 18:05:00.509,4476.33
2022-03-23 18:05:00.879,4476.35
2022-03-23 18:05:03.031,4475.68
2022-03-23 18:05:04.031,4474.82
2022-03-23 18:05:04.516,4474.87
2022-03-23 18:05:05.003,4474.81
2022-03-23 18:05:05.459,4474.85
2022-03-23 18:05:05.969,4475.08
2022-03-23 18:05:06.353,4474.86
2022-03-23 18:05:07.031,4474.83
2022-03-23 18:05:07.479,4474.84
2022-03-23 18:05:07.870,4474.8
2022-03-23 18:05:08.472,4474.58
2022-03-23 18:05:08.877,4474.57
2022-03-23 18:05:09.840,4474.42
2022-03-23 18:05:10.522,4474.33
2022-03-23 18:05:11.007,4473.83
2022-03-23 18:05:11.943,4474.12
2022-03-23 18:05:13.486,4474.09
2022-03-23 18:05:13.920,4474.08
2022-03-23 18:05:14.819,4473.84
2022-03-23 18:05:15.398,4473.81
2022-03-23 18:05:15.988,4473.83
2022-03-23 18:05:16.399,4473.85
2022-03-23 18:05:16.956,4473.83
2022-03-23 18:05:17.530,4473.58
2022-03-23 18:05:17.967,4473.57
2022-03-23 18:05:18.377,4473.59
2022-03-23 18:05:18.865,4473.58
2022-03-23 18:05:19.978,4473.74
2022-03-23 18:05:20.524,4473.86
2022-03-23 18:05:20.981,4473.83
2022-03-23 18:05:22.020,4473.84
2022-03-23 18:05:22.770,4474.1
2022-03-23 18:05:23.831,4474.34
2022-03-23 18:05:24.831,4474.32
2022-03-23 18:05:26.282,4473.84
2022-03-23 18:05:27.469,4474.08
2022-03-23 18:05:27.868,4474.1
2022-03-23 18:05:28.382,4473.82
2022-03-23 18:05:28.835,4473.84
2022-03-23 18:05:30.366,4473.35
2022-03-23 18:05:30.916,4473.44
2022-03-23 18:05:32.893,4473.35
